"OrderNumber";"OrderDate";"OrderStatus";"CustomerFirstName";"CustomerLastName";"CustomerEmail";"CategoryName";"ProductName";"SKU";"Quantity";"UnitPrice";"Discount";"LineTotal";"ShippingTotal";"GrandTotal"
"ORD-10810";"2008-01-01 07:00:00";"delivered";"Dominik";"Steiner";"dominik.steiner@example.com";"Seafood";"Product POXFU";"SKU-0013";"7";"6.00";"0.000";"42.00";"4.33";"191.33"
"ORD-10810";"2008-01-01 07:00:00";"delivered";"Dominik";"Steiner";"dominik.steiner@example.com";"Beverages";"Product TOONT";"SKU-0070";"5";"15.00";"0.000";"75.00";"4.33";"191.33"
"ORD-10809";"2008-01-01 07:00:00";"delivered";"Yan";"Li";"yan.li@example.com";"Grains/Cereals";"Product QSRXF";"SKU-0052";"20";"7.00";"0.000";"140.00";"4.87";"144.87"
"ORD-10808";"2008-01-01 07:00:00";"delivered";"Anja";"Egelund-Muller";"anja.egelundmuller@example.com";"Grains/Cereals";"Product VKCMF";"SKU-0056";"20";"38.00";"0.150";"646.00";"45.53";"1456.53"
"ORD-10806";"2007-12-31 07:00:00";"delivered";"Sittichai";"Tuntisangaroon";"sittichai.tuntisangaroon@example.com";"Condiments";"Product XYWBZ";"SKU-0065";"2";"21.05";"0.000";"42.10";"22.11";"461.71"
"ORD-10806";"2007-12-31 07:00:00";"delivered";"Sittichai";"Tuntisangaroon";"sittichai.tuntisangaroon@example.com";"Beverages";"Product RECZE";"SKU-0002";"20";"19.00";"0.250";"285.00";"22.11";"461.71"
"ORD-10807";"2007-12-31 07:00:00";"delivered";"Martin";"Schmöllerl";"martin.schmollerl@example.com";"Seafood";"Product YZIXQ";"SKU-0040";"1";"18.40";"0.000";"18.40";"1.36";"19.76"
"ORD-10806";"2007-12-31 07:00:00";"delivered";"Sittichai";"Tuntisangaroon";"sittichai.tuntisangaroon@example.com";"Produce";"Product BKAZJ";"SKU-0074";"15";"10.00";"0.250";"112.50";"22.11";"461.71"
"ORD-10803";"2007-12-30 07:00:00";"delivered";"Yan";"Li";"yan.li@example.com";"Confections";"Product LYLNI";"SKU-0025";"15";"14.00";"0.050";"199.50";"55.23";"1248.24"
"ORD-10804";"2007-12-30 07:00:00";"delivered";"Brian";"Welcker";"brian.welcker@example.com";"Confections";"Product FPYPN";"SKU-0049";"4";"20.00";"0.150";"68.00";"27.33";"2305.73"
"ORD-10803";"2007-12-30 07:00:00";"delivered";"Yan";"Li";"yan.li@example.com";"Dairy Product";"Product UKXRI";"SKU-0059";"15";"55.00";"0.050";"783.75";"55.23";"1248.24"
"ORD-10804";"2007-12-30 07:00:00";"delivered";"Brian";"Welcker";"brian.welcker@example.com";"Produce";"Product OFBNT";"SKU-0028";"24";"45.60";"0.000";"1094.40";"27.33";"2305.73"
"ORD-10803";"2007-12-30 07:00:00";"delivered";"Yan";"Li";"yan.li@example.com";"Confections";"Product XKXDO";"SKU-0019";"24";"9.20";"0.050";"209.76";"55.23";"1248.24"
"ORD-10805";"2007-12-30 07:00:00";"delivered";"Cristian";"Osorio";"cristian.osorio@example.com";"Beverages";"Product SWNJY";"SKU-0034";"10";"14.00";"0.000";"140.00";"237.34";"3012.34"
"ORD-10805";"2007-12-30 07:00:00";"delivered";"Cristian";"Osorio";"cristian.osorio@example.com";"Beverages";"Product QDOMO";"SKU-0038";"10";"263.50";"0.000";"2635.00";"237.34";"3012.34"
"ORD-10804";"2007-12-30 07:00:00";"delivered";"Brian";"Welcker";"brian.welcker@example.com";"Seafood";"Product YHXGE";"SKU-0010";"36";"31.00";"0.000";"1116.00";"27.33";"2305.73"
"ORD-10801";"2007-12-29 07:00:00";"delivered";"Julia";"Ilyina";"julia.ilyina@example.com";"Meat/Poultry";"Product VJXYN";"SKU-0029";"20";"123.79";"0.250";"1856.85";"97.09";"3123.94"
"ORD-10802";"2007-12-29 07:00:00";"delivered";"Nuria";"Gonzalez";"nuria.gonzalez@example.com";"Meat/Poultry";"Product YYWRT";"SKU-0055";"60";"24.00";"0.250";"1080.00";"257.26";"3200.08"
"ORD-10801";"2007-12-29 07:00:00";"delivered";"Julia";"Ilyina";"julia.ilyina@example.com";"Meat/Poultry";"Product BLCAX";"SKU-0017";"40";"39.00";"0.250";"1170.00";"97.09";"3123.94"
"ORD-10802";"2007-12-29 07:00:00";"delivered";"Nuria";"Gonzalez";"nuria.gonzalez@example.com";"Seafood";"Product LYERX";"SKU-0030";"25";"25.89";"0.250";"485.44";"257.26";"3200.08"
"ORD-10802";"2007-12-29 07:00:00";"delivered";"Nuria";"Gonzalez";"nuria.gonzalez@example.com";"Produce";"Product APITJ";"SKU-0051";"30";"53.00";"0.250";"1192.50";"257.26";"3200.08"
"ORD-10802";"2007-12-29 07:00:00";"delivered";"Nuria";"Gonzalez";"nuria.gonzalez@example.com";"Confections";"Product WUXYK";"SKU-0062";"5";"49.30";"0.250";"184.88";"257.26";"3200.08"
"ORD-10800";"2007-12-26 07:00:00";"delivered";"Brian";"Welcker";"brian.welcker@example.com";"Dairy Product";"Product QMVUN";"SKU-0011";"50";"21.00";"0.100";"945.00";"137.44";"1606.38"
"ORD-10799";"2007-12-26 07:00:00";"delivered";"Lolan";"Song";"lolan.song@example.com";"Beverages";"Product QOGNU";"SKU-0024";"20";"4.50";"0.150";"76.50";"30.76";"1584.26"
"ORD-10799";"2007-12-26 07:00:00";"delivered";"Lolan";"Song";"lolan.song@example.com";"Dairy Product";"Product UKXRI";"SKU-0059";"25";"55.00";"0.000";"1375.00";"30.76";"1584.26"
"ORD-10799";"2007-12-26 07:00:00";"delivered";"Lolan";"Song";"lolan.song@example.com";"Seafood";"Product POXFU";"SKU-0013";"20";"6.00";"0.150";"102.00";"30.76";"1584.26"
"ORD-10800";"2007-12-26 07:00:00";"delivered";"Brian";"Welcker";"brian.welcker@example.com";"Produce";"Product APITJ";"SKU-0051";"10";"53.00";"0.100";"477.00";"137.44";"1606.38"
"ORD-10798";"2007-12-26 07:00:00";"delivered";"Frank";"Lee";"frank.lee@example.com";"Dairy Product";"Product GEEOO";"SKU-0072";"10";"34.80";"0.000";"348.00";"2.33";"448.93"
"ORD-10798";"2007-12-26 07:00:00";"delivered";"Frank";"Lee";"frank.lee@example.com";"Confections";"Product WUXYK";"SKU-0062";"2";"49.30";"0.000";"98.60";"2.33";"448.93"
"ORD-10800";"2007-12-26 07:00:00";"delivered";"Brian";"Welcker";"brian.welcker@example.com";"Meat/Poultry";"Product QAQRL";"SKU-0054";"7";"7.45";"0.100";"46.94";"137.44";"1606.38"
"ORD-10796";"2007-12-25 07:00:00";"delivered";"Kris";"Langohr";"kris.langohr@example.com";"Confections";"Product HLGZA";"SKU-0026";"21";"31.23";"0.200";"524.66";"26.52";"2367.88"
"ORD-10796";"2007-12-25 07:00:00";"delivered";"Kris";"Langohr";"kris.langohr@example.com";"Condiments";"Product VJIEO";"SKU-0044";"10";"19.45";"0.000";"194.50";"26.52";"2367.88"
"ORD-10796";"2007-12-25 07:00:00";"delivered";"Kris";"Langohr";"kris.langohr@example.com";"Grains/Cereals";"Product HCQDE";"SKU-0064";"35";"33.25";"0.200";"931.00";"26.52";"2367.88"
"ORD-10796";"2007-12-25 07:00:00";"delivered";"Kris";"Langohr";"kris.langohr@example.com";"Dairy Product";"Product COAXA";"SKU-0069";"24";"36.00";"0.200";"691.20";"26.52";"2367.88"
"ORD-10797";"2007-12-25 07:00:00";"delivered";"TiAnna";"Jones";"tianna.jones@example.com";"Dairy Product";"Product QMVUN";"SKU-0011";"20";"21.00";"0.000";"420.00";"33.35";"453.35"
"ORD-10793";"2007-12-24 07:00:00";"delivered";"Torsten";"Arndt";"torsten.arndt@example.com";"Seafood";"Product TTEEX";"SKU-0041";"14";"9.65";"0.000";"135.10";"4.52";"195.62"
"ORD-10795";"2007-12-24 07:00:00";"delivered";"John";"Kane";"john.kane@example.com";"Meat/Poultry";"Product BLCAX";"SKU-0017";"35";"39.00";"0.250";"1023.75";"126.66";"2284.66"
"ORD-10795";"2007-12-24 07:00:00";"delivered";"John";"Kane";"john.kane@example.com";"Confections";"Product PAFRH";"SKU-0016";"65";"17.45";"0.000";"1134.25";"126.66";"2284.66"
"ORD-10794";"2007-12-24 07:00:00";"delivered";"Krzysztof";"Florczyk";"krzysztof.florczyk@example.com";"Meat/Poultry";"Product QAQRL";"SKU-0054";"6";"7.45";"0.200";"35.76";"21.49";"336.25"
"ORD-10793";"2007-12-24 07:00:00";"delivered";"Torsten";"Arndt";"torsten.arndt@example.com";"Grains/Cereals";"Product QSRXF";"SKU-0052";"8";"7.00";"0.000";"56.00";"4.52";"195.62"
"ORD-10794";"2007-12-24 07:00:00";"delivered";"Krzysztof";"Florczyk";"krzysztof.florczyk@example.com";"Produce";"Product PWCJB";"SKU-0014";"15";"23.25";"0.200";"279.00";"21.49";"336.25"
"ORD-10791";"2007-12-23 07:00:00";"delivered";"Jason";"Carlson";"jason.carlson@example.com";"Meat/Poultry";"Product VJXYN";"SKU-0029";"14";"123.79";"0.050";"1646.41";"16.85";"1846.61"
"ORD-10792";"2007-12-23 07:00:00";"delivered";"Steve";"Conn";"steve.conn@example.com";"Beverages";"Product RECZE";"SKU-0002";"10";"19.00";"0.000";"190.00";"23.79";"423.64"
"ORD-10791";"2007-12-23 07:00:00";"delivered";"Jason";"Carlson";"jason.carlson@example.com";"Seafood";"Product TTEEX";"SKU-0041";"20";"9.65";"0.050";"183.35";"16.85";"1846.61"
"ORD-10792";"2007-12-23 07:00:00";"delivered";"Steve";"Conn";"steve.conn@example.com";"Confections";"Product TBTBL";"SKU-0068";"15";"12.50";"0.000";"187.50";"23.79";"423.64"
"ORD-10792";"2007-12-23 07:00:00";"delivered";"Steve";"Conn";"steve.conn@example.com";"Meat/Poultry";"Product QAQRL";"SKU-0054";"3";"7.45";"0.000";"22.35";"23.79";"423.64"
"ORD-10789";"2007-12-22 07:00:00";"delivered";"Karan";"Khanna";"karan.khanna@example.com";"Seafood";"Product CKEDC";"SKU-0018";"30";"62.50";"0.000";"1875.00";"100.60";"3787.60"
"ORD-10789";"2007-12-22 07:00:00";"delivered";"Karan";"Khanna";"karan.khanna@example.com";"Condiments";"Product ICKNK";"SKU-0063";"30";"43.90";"0.000";"1317.00";"100.60";"3787.60"
"ORD-10789";"2007-12-22 07:00:00";"delivered";"Karan";"Khanna";"karan.khanna@example.com";"Confections";"Product TBTBL";"SKU-0068";"18";"12.50";"0.000";"225.00";"100.60";"3787.60"
"ORD-10788";"2007-12-22 07:00:00";"delivered";"Giorgio";"Veronesi";"giorgio.veronesi@example.com";"Beverages";"Product BWRLG";"SKU-0075";"40";"7.75";"0.050";"294.50";"42.70";"774.20"
"ORD-10789";"2007-12-22 07:00:00";"delivered";"Karan";"Khanna";"karan.khanna@example.com";"Beverages";"Product NEVTJ";"SKU-0035";"15";"18.00";"0.000";"270.00";"100.60";"3787.60"
"ORD-10788";"2007-12-22 07:00:00";"delivered";"Giorgio";"Veronesi";"giorgio.veronesi@example.com";"Confections";"Product XKXDO";"SKU-0019";"50";"9.20";"0.050";"437.00";"42.70";"774.20"
"ORD-10790";"2007-12-22 07:00:00";"delivered";"Yao-Qiang";"Cheng";"yaoqiang.cheng@example.com";"Grains/Cereals";"Product VKCMF";"SKU-0056";"20";"38.00";"0.150";"646.00";"28.23";"750.73"
"ORD-10790";"2007-12-22 07:00:00";"delivered";"Yao-Qiang";"Cheng";"yaoqiang.cheng@example.com";"Produce";"Product HMLNI";"SKU-0007";"3";"30.00";"0.150";"76.50";"28.23";"750.73"
"ORD-10787";"2007-12-19 07:00:00";"delivered";"Tim";"Litton";"tim.litton@example.com";"Beverages";"Product RECZE";"SKU-0002";"15";"19.00";"0.050";"270.75";"249.93";"2872.69"
"ORD-10786";"2007-12-19 07:00:00";"delivered";"Anna";"Misiec";"anna.misiec@example.com";"Beverages";"Product BWRLG";"SKU-0075";"42";"7.75";"0.200";"260.40";"110.87";"1641.95"
"ORD-10786";"2007-12-19 07:00:00";"delivered";"Anna";"Misiec";"anna.misiec@example.com";"Seafood";"Product LYERX";"SKU-0030";"15";"25.89";"0.200";"310.68";"110.87";"1641.95"
"ORD-10786";"2007-12-19 07:00:00";"delivered";"Anna";"Misiec";"anna.misiec@example.com";"Condiments";"Product WVJFP";"SKU-0008";"30";"40.00";"0.200";"960.00";"110.87";"1641.95"
"ORD-10787";"2007-12-19 07:00:00";"delivered";"Tim";"Litton";"tim.litton@example.com";"Meat/Poultry";"Product VJXYN";"SKU-0029";"20";"123.79";"0.050";"2352.01";"249.93";"2872.69"
"ORD-10784";"2007-12-18 07:00:00";"delivered";"Bernard";"Duerr";"bernard.duerr@example.com";"Seafood";"Product GMKIJ";"SKU-0036";"30";"19.00";"0.000";"570.00";"70.09";"1558.09"
"ORD-10784";"2007-12-18 07:00:00";"delivered";"Bernard";"Duerr";"bernard.duerr@example.com";"Dairy Product";"Product GEEOO";"SKU-0072";"30";"34.80";"0.150";"887.40";"70.09";"1558.09"
"ORD-10784";"2007-12-18 07:00:00";"delivered";"Bernard";"Duerr";"bernard.duerr@example.com";"Beverages";"Product LSOFL";"SKU-0039";"2";"18.00";"0.150";"30.60";"70.09";"1558.09"
"ORD-10783";"2007-12-18 07:00:00";"delivered";"Shy";"Cohen";"shy.cohen@example.com";"Dairy Product";"Product XWOXC";"SKU-0031";"10";"12.50";"0.000";"125.00";"124.98";"1567.48"
"ORD-10783";"2007-12-18 07:00:00";"delivered";"Shy";"Cohen";"shy.cohen@example.com";"Beverages";"Product QDOMO";"SKU-0038";"5";"263.50";"0.000";"1317.50";"124.98";"1567.48"
"ORD-10785";"2007-12-18 07:00:00";"delivered";"Hallur";"Sigurdarson";"hallur.sigurdarson@example.com";"Seafood";"Product YHXGE";"SKU-0010";"10";"31.00";"0.000";"310.00";"1.51";"389.01"
"ORD-10785";"2007-12-18 07:00:00";"delivered";"Hallur";"Sigurdarson";"hallur.sigurdarson@example.com";"Beverages";"Product BWRLG";"SKU-0075";"10";"7.75";"0.000";"77.50";"1.51";"389.01"
"ORD-10781";"2007-12-17 07:00:00";"delivered";"Michael";"Ludwig";"michael.ludwig@example.com";"Meat/Poultry";"Product QAQRL";"SKU-0054";"3";"7.45";"0.200";"17.88";"73.16";"1049.04"
"ORD-10782";"2007-12-17 07:00:00";"delivered";"Mike";"Ray";"mike.ray@example.com";"Dairy Product";"Product XWOXC";"SKU-0031";"1";"12.50";"0.000";"12.50";"1.10";"13.60"
"ORD-10781";"2007-12-17 07:00:00";"delivered";"Michael";"Ludwig";"michael.ludwig@example.com";"Grains/Cereals";"Product VKCMF";"SKU-0056";"20";"38.00";"0.200";"608.00";"73.16";"1049.04"
"ORD-10781";"2007-12-17 07:00:00";"delivered";"Michael";"Ludwig";"michael.ludwig@example.com";"Produce";"Product BKAZJ";"SKU-0074";"35";"10.00";"0.000";"350.00";"73.16";"1049.04"
"ORD-10778";"2007-12-16 07:00:00";"delivered";"Tom";"Higginbotham";"tom.higginbotham@example.com";"Seafood";"Product TTEEX";"SKU-0041";"10";"9.65";"0.000";"96.50";"6.79";"103.29"
"ORD-10779";"2007-12-16 07:00:00";"delivered";"Patrice";"Dupont-Roc";"patrice.dupontroc@example.com";"Confections";"Product PAFRH";"SKU-0016";"20";"17.45";"0.000";"349.00";"58.13";"1393.13"
"ORD-10780";"2007-12-16 07:00:00";"delivered";"Marlies";"Dressler";"marlies.dressler@example.com";"Beverages";"Product TOONT";"SKU-0070";"35";"15.00";"0.000";"525.00";"42.13";"762.13"
"ORD-10779";"2007-12-16 07:00:00";"delivered";"Patrice";"Dupont-Roc";"patrice.dupontroc@example.com";"Confections";"Product WUXYK";"SKU-0062";"20";"49.30";"0.000";"986.00";"58.13";"1393.13"
"ORD-10780";"2007-12-16 07:00:00";"delivered";"Marlies";"Dressler";"marlies.dressler@example.com";"Condiments";"Product LUNZZ";"SKU-0077";"15";"13.00";"0.000";"195.00";"42.13";"762.13"
"ORD-10776";"2007-12-15 07:00:00";"delivered";"John";"Kane";"john.kane@example.com";"Grains/Cereals";"Product RJVNM";"SKU-0042";"12";"14.00";"0.050";"159.60";"351.53";"6986.81"
"ORD-10777";"2007-12-15 07:00:00";"delivered";"Yao-Qiang";"Cheng";"yaoqiang.cheng@example.com";"Grains/Cereals";"Product RJVNM";"SKU-0042";"20";"14.00";"0.200";"224.00";"3.01";"227.01"
"ORD-10776";"2007-12-15 07:00:00";"delivered";"John";"Kane";"john.kane@example.com";"Seafood";"Product AQOKR";"SKU-0045";"27";"9.50";"0.050";"243.68";"351.53";"6986.81"
"ORD-10776";"2007-12-15 07:00:00";"delivered";"John";"Kane";"john.kane@example.com";"Produce";"Product APITJ";"SKU-0051";"120";"53.00";"0.050";"6042.00";"351.53";"6986.81"
"ORD-10776";"2007-12-15 07:00:00";"delivered";"John";"Kane";"john.kane@example.com";"Dairy Product";"Product XWOXC";"SKU-0031";"16";"12.50";"0.050";"190.00";"351.53";"6986.81"
"ORD-10775";"2007-12-12 07:00:00";"delivered";"Robin";"Young";"robin.young@example.com";"Beverages";"Product XLXQF";"SKU-0067";"3";"14.00";"0.000";"42.00";"20.25";"248.25"
"ORD-10775";"2007-12-12 07:00:00";"delivered";"Robin";"Young";"robin.young@example.com";"Seafood";"Product YHXGE";"SKU-0010";"6";"31.00";"0.000";"186.00";"20.25";"248.25"
"ORD-10773";"2007-12-11 07:00:00";"delivered";"John";"Kane";"john.kane@example.com";"Meat/Poultry";"Product BLCAX";"SKU-0017";"33";"39.00";"0.000";"1287.00";"96.43";"2126.83"
"ORD-10773";"2007-12-11 07:00:00";"delivered";"John";"Kane";"john.kane@example.com";"Dairy Product";"Product XWOXC";"SKU-0031";"70";"12.50";"0.200";"700.00";"96.43";"2126.83"
"ORD-10774";"2007-12-11 07:00:00";"delivered";"Patricia";"San Juan";"patricia.sanjuan@example.com";"Dairy Product";"Product XWOXC";"SKU-0031";"2";"12.50";"0.250";"18.75";"48.20";"916.95"
"ORD-10774";"2007-12-11 07:00:00";"delivered";"Patricia";"San Juan";"patricia.sanjuan@example.com";"Condiments";"Product LQMGN";"SKU-0066";"50";"17.00";"0.000";"850.00";"48.20";"916.95"
"ORD-10773";"2007-12-11 07:00:00";"delivered";"John";"Kane";"john.kane@example.com";"Beverages";"Product BWRLG";"SKU-0075";"7";"7.75";"0.200";"43.40";"96.43";"2126.83"
"ORD-10772";"2007-12-10 07:00:00";"delivered";"George";"Louverdis";"george.louverdis@example.com";"Dairy Product";"Product UKXRI";"SKU-0059";"25";"55.00";"0.000";"1375.00";"91.28";"3694.50"
"ORD-10771";"2007-12-10 07:00:00";"delivered";"John";"Kane";"john.kane@example.com";"Dairy Product";"Product MYMOI";"SKU-0071";"16";"21.50";"0.000";"344.00";"11.19";"355.19"
"ORD-10772";"2007-12-10 07:00:00";"delivered";"George";"Louverdis";"george.louverdis@example.com";"Meat/Poultry";"Product VJXYN";"SKU-0029";"18";"123.79";"0.000";"2228.22";"91.28";"3694.50"
"ORD-10770";"2007-12-09 07:00:00";"delivered";"Shy";"Cohen";"shy.cohen@example.com";"Dairy Product";"Product QMVUN";"SKU-0011";"15";"21.00";"0.250";"236.25";"5.32";"241.57"
"ORD-10769";"2007-12-08 07:00:00";"delivered";"Karl";"Fonteneau";"karl.fonteneau@example.com";"Seafood";"Product TTEEX";"SKU-0041";"30";"9.65";"0.050";"275.03";"65.06";"1749.34"
"ORD-10768";"2007-12-08 07:00:00";"delivered";"Torsten";"Arndt";"torsten.arndt@example.com";"Dairy Product";"Product XWOXC";"SKU-0031";"50";"12.50";"0.000";"625.00";"146.32";"1623.32"
"ORD-10768";"2007-12-08 07:00:00";"delivered";"Torsten";"Arndt";"torsten.arndt@example.com";"Dairy Product";"Product WHBYK";"SKU-0060";"15";"34.00";"0.000";"510.00";"146.32";"1623.32"
"ORD-10769";"2007-12-08 07:00:00";"delivered";"Karl";"Fonteneau";"karl.fonteneau@example.com";"Condiments";"Product XYZPE";"SKU-0061";"20";"28.50";"0.000";"570.00";"65.06";"1749.34"
"ORD-10768";"2007-12-08 07:00:00";"delivered";"Torsten";"Arndt";"torsten.arndt@example.com";"Grains/Cereals";"Product CPHFY";"SKU-0022";"4";"21.00";"0.000";"84.00";"146.32";"1623.32"
"ORD-10768";"2007-12-08 07:00:00";"delivered";"Torsten";"Arndt";"torsten.arndt@example.com";"Dairy Product";"Product MYMOI";"SKU-0071";"12";"21.50";"0.000";"258.00";"146.32";"1623.32"
"ORD-10769";"2007-12-08 07:00:00";"delivered";"Karl";"Fonteneau";"karl.fonteneau@example.com";"Confections";"Product WUXYK";"SKU-0062";"15";"49.30";"0.000";"739.50";"65.06";"1749.34"
"ORD-10769";"2007-12-08 07:00:00";"delivered";"Karl";"Fonteneau";"karl.fonteneau@example.com";"Grains/Cereals";"Product QSRXF";"SKU-0052";"15";"7.00";"0.050";"99.75";"65.06";"1749.34"
"ORD-10766";"2007-12-05 07:00:00";"delivered";"Nadejda";"Marinova";"nadejda.marinova@example.com";"Confections";"Product TBTBL";"SKU-0068";"40";"12.50";"0.000";"500.00";"157.55";"2467.55"
"ORD-10766";"2007-12-05 07:00:00";"delivered";"Nadejda";"Marinova";"nadejda.marinova@example.com";"Produce";"Product HMLNI";"SKU-0007";"35";"30.00";"0.000";"1050.00";"157.55";"2467.55"
"ORD-10766";"2007-12-05 07:00:00";"delivered";"Nadejda";"Marinova";"nadejda.marinova@example.com";"Beverages";"Product RECZE";"SKU-0002";"40";"19.00";"0.000";"760.00";"157.55";"2467.55"
"ORD-10767";"2007-12-05 07:00:00";"delivered";"Katrin";"Gulbis";"katrin.gulbis@example.com";"Grains/Cereals";"Product RJVNM";"SKU-0042";"2";"14.00";"0.000";"28.00";"1.59";"29.59"
"ORD-10765";"2007-12-04 07:00:00";"delivered";"Giorgio";"Veronesi";"giorgio.veronesi@example.com";"Condiments";"Product XYWBZ";"SKU-0065";"80";"21.05";"0.100";"1515.60";"42.74";"1558.34"
"ORD-10763";"2007-12-03 07:00:00";"delivered";"Karan";"Khanna";"karan.khanna@example.com";"Grains/Cereals";"Product CPHFY";"SKU-0022";"6";"21.00";"0.000";"126.00";"37.35";"653.35"
"ORD-10764";"2007-12-03 07:00:00";"delivered";"John";"Kane";"john.kane@example.com";"Condiments";"Product IMEHJ";"SKU-0003";"20";"10.00";"0.100";"180.00";"145.45";"2431.45"
"ORD-10764";"2007-12-03 07:00:00";"delivered";"John";"Kane";"john.kane@example.com";"Beverages";"Product LSOFL";"SKU-0039";"130";"18.00";"0.100";"2106.00";"145.45";"2431.45"
"ORD-10763";"2007-12-03 07:00:00";"delivered";"Karan";"Khanna";"karan.khanna@example.com";"Confections";"Product VJZZH";"SKU-0021";"40";"10.00";"0.000";"400.00";"37.35";"653.35"
"ORD-10763";"2007-12-03 07:00:00";"delivered";"Karan";"Khanna";"karan.khanna@example.com";"Beverages";"Product QOGNU";"SKU-0024";"20";"4.50";"0.000";"90.00";"37.35";"653.35"
"ORD-10762";"2007-12-02 07:00:00";"delivered";"Patricia";"San Juan";"patricia.sanjuan@example.com";"Confections";"Product EZZPR";"SKU-0047";"30";"9.50";"0.000";"285.00";"328.74";"4665.74"
"ORD-10762";"2007-12-02 07:00:00";"delivered";"Patricia";"San Juan";"patricia.sanjuan@example.com";"Produce";"Product APITJ";"SKU-0051";"28";"53.00";"0.000";"1484.00";"328.74";"4665.74"
"ORD-10762";"2007-12-02 07:00:00";"delivered";"Patricia";"San Juan";"patricia.sanjuan@example.com";"Beverages";"Product LSOFL";"SKU-0039";"16";"18.00";"0.000";"288.00";"328.74";"4665.74"
"ORD-10762";"2007-12-02 07:00:00";"delivered";"Patricia";"San Juan";"patricia.sanjuan@example.com";"Grains/Cereals";"Product VKCMF";"SKU-0056";"60";"38.00";"0.000";"2280.00";"328.74";"4665.74"
"ORD-10761";"2007-12-02 07:00:00";"delivered";"Michael";"Moore";"michael.moore@example.com";"Beverages";"Product BWRLG";"SKU-0075";"18";"7.75";"0.000";"139.50";"18.66";"525.66"
"ORD-10761";"2007-12-02 07:00:00";"delivered";"Michael";"Moore";"michael.moore@example.com";"Confections";"Product LYLNI";"SKU-0025";"35";"14.00";"0.250";"367.50";"18.66";"525.66"
"ORD-10760";"2007-12-01 07:00:00";"delivered";"Donald";"Mace";"donald.mace@example.com";"Beverages";"Product ZZZHR";"SKU-0043";"30";"46.00";"0.250";"1035.00";"155.64";"3072.64"
"ORD-10760";"2007-12-01 07:00:00";"delivered";"Donald";"Mace";"donald.mace@example.com";"Confections";"Product LYLNI";"SKU-0025";"12";"14.00";"0.250";"126.00";"155.64";"3072.64"
